SMILES,logBB
CC(=O)OCCN4CCN(CCCN2c1ccccc1Sc3ccc(Cl)cc23)CC4,
CN4CCN(CCCN2c1ccccc1Sc3ccc(cc23)S(=O)(=O)N(C)C)CC4,
CSc4ccc3Sc1ccccc1N(CCC2CCCCN2C)c3c4,
CN4CCN(CCC=C2c1ccccc1Sc3ccc(cc23)S(=O)(=O)N(C)C)CC4,
CN(C)C1=NC(=O)C(O1)c1ccccc1,
Cc1ccsc1C(=CCCN2CCCC(C2)C(O)=O)c3sccc3C,
CN3c1ccccc1C(NCCCCCCC(O)=O)c2ccc(Cl)cc2S3(=O)=O,
CN4CCc3[nH]c2ccc1scc(C)c1c2c3C4,
S=C2NCCC(COc1ccccc1)O2,
CCOC(=O)C1(CCC=CC1N(C)C)c2ccccc2,
CN4CCN2C(CN=C(c1cccs1)c3ccc(F)cc23)C4,
Fc1ccc(cc1)C(=O)CCCN2CCC(CC2)n3c(=S)[nH]c4ccccc34,
Nc1cc(Cl)ccc1N2CCSC2=N,
CSC(=O)C3(OC(C)=O)C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C,
CCS(=O)(=O)CCn1c(C)ncc1N(=O)=O,
CN2CC(CSc1ccccn1)C=C3C2Cc4c[nH]c5cccc3c45,
CCCSc1ccccc1N4CCN(CCCCn3c(=O)[nH]c2ccccc2c3=O)CC4,
O=C2CC1(CCCC1)CC(=O)N2CCCCN3CCN(CC3)c4nsc5ccccc45,
CCSC3(CCC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)SC,
COc2cc1CC(OS(=O)(=O)c1cc2OC)C(=O)NC(C)CC(C)(C)N(C)C,
CC(Cc1ccccc1)NCCC3c2ccccc2Sc4ccccc34,
CC13CCC(=O)C=C1CCC4C2CCC(O)(C(=O)CS)C2(C)CC(O)C34,
CC(C)(C)C(=O)SCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(O)CC34C,
CNCCOC(c1ccccc1)c2ccccc2C,
CCC2C(=NN=C(c1ccc(OC)c(OC)c1)c3cc(OC)c(OC)cc23)C,
Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl,
Cc1cccc(c1)N2CCN(CC2)CCc3cc(C)[nH]n3,
CCC3(O)CCN2CCc1ccc(C)cc1C2C3,
Cc1ccc(cc1)S(=O)(=O)CCN3C(=O)CN=C(c2ccccc2Cl)c4cc(Cl)ccc34,
CCCCCC(=O)CCC2(C)C3Cc1ccc(O)cc1C2(C)CCN3C,
CC3(C)OC2COC1(COS(N)(=O)=O)OC(C)(C)OC1C2O3,
CCCCNc1c(C(=O)OCC)c(C)nc2n(CC)ncc12,
CC5(C)OC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(Cl)C(Cl)CC3(C)C4(O5)C(=O)CF,
COc1cccc(c1)C2(O)CCCCC2CN(C)C,
NC1CC1c2ccccc2,
Clc1cccc(c1)N4CCN(CCCn3nc2ccccn2c3=O)CC4,
CC2Oc1ccccc1CC2N(C)C,
CCC(=O)N(c1ccccc1F)C3(CCN(CCn2nnn(CC)c2=O)CC3)c4ccccc4,
CC34CC(O)C1(F)C(CCC2=CC(=O)C=CC12C)C3CC(O)C4(O)C(=O)CO,
CC(CNC(=O)c1ccccc1)C(=O)OCC(=O)C25OC(C)(C)OC2CC6C4CCC3=CC(=O)C=CC3(C)C4(F)C(O)CC56C,
CC5(C)OC4CC3C2CC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)COC(=O)c7cc6ccccc6o7,
OCC(Br)(Br)Br,
CCN(CC)C(=O)CNC(=O)c1cc(OC)c(OC)c(OC)c1,
ClC=C(Cl)Cl,
OC(N1CNC(C1=O)(c2ccccc2)c3ccccc3)C(Cl)(Cl)Cl,
OP(O)(=O)OCC(Cl)(Cl)Cl,
CC5(C)OC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(Cl)C(Cl)CC3(C)C4(O5)C(=O)CCl,
COc1cc(cc(OC)c1OC)C(=O)N2CCOCC2,
COc3cc(NCc2ccc1nc(N)nc(N)c1c2C)cc(OC)c3OC,
NC(=NO)C3=NNc1ccccc1N(Cc2ccccc2)C3=O,
COc1cc(cc(OC)c1OC)C(=O)N2CCCCCCC2,
NC(Cc1c[nH]c2ccccc12)C(O)=O,
Clc3ccc2N=C(CN=C(c1ccccc1Cl)c2c3)NOCC=C,
COc1ccccc1N4CCN(CCCCN2C(=O)C3C(=O)N(C(=O)C(C2=O)C3(C)C)C(C)(C)C)CC4,
CCOC(N)=O,
CC(C)C(N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc12,
CCCC(CCC)(CCC)C(N)=O,
CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc12,
CCCC(CCC)C(=O)OCOC(=O)C(C)(C)C,
CCCC(CCC)C(O)=O,
CC(C)CC(=O)OC2OC=C(COC(C)=O)C3=CC(OC(=O)CC(C)C)C1(CO1)C23,
Nc2c1C(O)CCCc1nc3ccccc23,
COc1ccc(cc1)C(CN(C)C)C2(O)CCCCC2,
COc2cc(cc(C(=O)NCC1CCCN1CC=C)c2OC)S(N)(=O)=O,
NC(CCC(O)=O)C=C,
CCOc1ccccc1OCC2CNCCO2,
C=COC=C,
CC(C)CCCC(C)CCCC(C)CCCC2(C)CCc1c(C)c(O)c(C)c(C)c1O2,
FC(F)(F)c1cccc(c1)C1=CCN(CCc2ccc3ccccc3c2)CC1,
OCCCN4CCN(CCCC2c1ccccc1Sc3ccc(Cl)cc23)CC4,
CC4CC(=C)CC25CCN(CC1CCC1)C(Cc3ccc(O)cc23)C45,
Cc1cccc(C)c1NC2=NCCCS2,
CC(C)C(CCCCCC(O)=O)NCc1ccc(F)cc1,
O=C4C3C1C=CC(C2C=CC12)C3C(=O)N4CCCCN5CCN(CC5)c6ncccn6,
CC3(C)CN(CCN1CCN(C1=O)c2cccc(Cl)c2)C3,
Clc2cc1NC(=O)Cc1cc2CCN3CCN(CC3)c4nsc5ccccc45,
CN2C(=O)CN=C(c1ccccc1F)c3c(C)nn(C)c23,
COc1ccccc1N2CCN(CC2)CCc3oc(=O)[nH]c3c4ccc(F)cc4,
CC(c1noc2ccc(Cl)cc12)n3ccnc3,
NS(=O)(=O)Cc1noc2ccccc12,
CN1CCN(CC1)C(=O)OC2N(C(=O)c3nccnc23)c4ccc(Cl)cn4,
CN(C)CCOC2=Cc1ccccc1Sc3ccc(Cl)cc23,
CCNC(Cc1ccccc1)C2CCCO2,
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(C)=O,
CCC7(O)CC(OC3CC(C(OC2CC(O)C(OC1CCC(=O)C(C)O1)C(C)O2)C(C)O3)N(C)C)c6c(O)c5C(=O)c4c(O)cccc4C(=O)c5cc6C7C(=O)OC,
CC2(C)SC1C(NC(=O)CCCC(N)C(O)=O)C(=O)N1C2C(O)=O,
CNCC(O)c1ccc(O)c(O)c1,
COc1cccc2c1C(=O)c1c(c3c(c(c1C2=O)O)CC(O)(CC3O)C(O)CO)O,
CC14CCC(=O)C=C1CCC5C2CCC(C(=O)CO)C23CC(OC3O)C45,
CC2(C)SC1C(NC(=O)CSCC=C)C(=O)N1C2C(O)=O,
CC5(C)SC4C(NC(=O)C23CC1CC(CC(N)(C1)C2)C3)C(=O)N4C5C(O)=O,
NCCC(O)C(=O)NC2CC(N)C(OC1OC(CN)C(O)C(O)C1O)C(O)C2OC3OC(CO)C(O)C(N)C3O,
NC(=N)NC(=O)c1nc(Cl)c(N)nc1N,
CCCCc2oc1ccccc1c2C(=O)c3cc(I)c(OCCN(CC)CC)c(I)c3,
CC2OC(=O)CC(O)CC(O)CC(O)CCC(O)C(O)CC3(O)CC(O)C(C(CC(OC1OC(C)C(O)C(N)C1O)C=CC=CC=CC=CC=CC=CC=CC(C)C(O)C2C)O3)C(O)=O,
CC5(C)SC4C(NC(=O)C(NC(=O)c2cnc1cccnc1c2O)c3ccccc3)C(=O)N4C5C(O)=O,
CN(C)C2C1CC5C(=C(O)C1(O)C(=O)C(=C2O)C(=O)NC(N3CCN(CCO)CC3)C(O)=O)C(=O)c4c(O)cccc4C5(C)O,
CNC3C(O)C2OC(OC1C(N)CC(N)C(O)C1O)C(N)CC2OC3OC4OC(CO)C(N)C(O)C4O,
NCCC(O)C(=O)NC2CC(N)C(OC1OC(CN)CCC1N)C(O)C2OC3OC(CO)C(O)C(N)C3O,
CNC(=O)CC(N)C(=O)NC(C(=O)NC2C1SC(C)(C)C(N1C2=O)C(O)=O)c3ccc(O)cc3,
COc5ccc(CCN1CCC(CC1)Nc3nc2ccccc2n3Cc4ccc(F)cc4)cc5,
COC2C(O)C(N)C(OC1OC(CCC1N)C(C)N)C(O)C2N(C)C(=O)CN,
CCC3OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)CN(C)C(C)C(O)C3(C)O,
CC2C(NC(=O)C(=NOC(C)(C)C(O)=O)c1csc(N)n1)C(=O)N2S(O)(=O)=O,
CCOC(=O)OC(C)OC(=O)C1N3C(SC1(C)C)C(N=CN2CCCCCC2)C3=O,
NCC3OC(OC2C(N)CC(N)C(OC1OC(CO)C(O)C(N)C1O)C2O)C(N)C(O)C3O,
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,
CC(C)COCC(CN(Cc1ccccc1)c2ccccc2)N3CCCC3,
CCC3OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C(=O)C(C)C(O)C3C,
CC3(C)SC2C(NC(=O)C(C(O)=O)c1ccccc1)C(=O)N2C3C(O)=O,
CC(Cc1ccc(O)c(O)c1)(NN)C(O)=O,
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,
CC4(C)SC3C(NC(=O)C(C(=O)Oc1ccccc1)c2ccccc2)C(=O)N3C4C(O)=O,
CC5(C)SC4C(NC(=O)C(C(=O)Oc2ccc1CCCc1c2)c3ccccc3)C(=O)N4C5C(O)=O,
CC1OC(CC(N)C1O)OC4CC(O)(Cc5c(O)c3C(=O)c2cccc(O)c2C(=O)c3c(O)c45)C(C)=O,
NC(=O)OCC2C(NC(=O)C(=NOCC(O)=O)c1csc(N)n1)C(=O)N2S(O)(=O)=O,
NC(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)Cl)c3ccccc3,
CC1=C(N3C(SC1)C(NC(=O)C(N)c2ccc(O)cc2)C3=O)C(O)=O,
Cn1nnnc1SCC2=C(N4C(SC2)C(NC(=O)C(O)c3ccccc3)C4=O)C(O)=O,
Cc4nnc(SCC1=C(N3C(SC1)C(NC(=O)C(N)c2ccc(O)cc2)C3=O)C(O)=O)s4,
NC(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)CSc3c[nH]nn3)c4ccc(O)cc4,
Cn1nnnc1SCC2=C(N3C(SC2)C(NC(=O)CSC(F)(F)F)C3=O)C(O)=O,
Cc4nnc(SCC1=C(N3C(SC1)C(NC(=O)Cn2cc(Cl)c(=O)c(Cl)c2)C3=O)C(O)=O)s4,
Cc4nnc(SCC1=C(N3C(SC1)C(NC(=O)C(O)c2ccccc2)C3=O)C(O)=O)s4,
CC(N)C(=O)OC(C(=O)NC2C1SCC(=C(N1C2=O)C(=O)OCc3oc(=O)oc3C)CSc4nnc(C)s4)c5ccccc5,
COCC1=C(N3C(SC1)C(NC(=O)C(=NO)c2csc(N)n2)C3=O)C(O)=O,
Nc1nc(cs1)C(=NO)C(=O)NC3C2SCC(=C(N2C3=O)C(O)=O)C=C,
CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)C=Cc3scnc3C)c4csc(N)n4,
CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)C)c3csc(N)n3,
OC(=O)C2=C(CSC3C(NC(=O)Cc1cccs1)C(=O)N23)CSc4nc[nH]n4,
Cn1nnnc1SCC2=C(N3C(SC2)C(NC(=O)CSC=CC#N)C3=O)C(O)=O,
Nc1nc(cs1)C(=NOCC(O)=O)C(=O)NC3C2SCC(=C(N2C3=O)C(O)=O)C=C,
CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)CSc3nnnn3C)c4csc(N)n4,
COC2(NC(=O)CSCC#N)C1SCC(=C(N1C2=O)C(O)=O)CSc3nnnn3C,
COC2(NC(=O)CSCC(N)C(O)=O)C1SCC(=C(N1C2=O)C(O)=O)CSc3nnnn3C,
CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)CSc3nc(C)c(CC(O)=O)s3)c4csc(N)n4,
OC(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)CSc3nnnn3CS(O)(=O)=O)c4ccccc4,
CCN5CCN(C(=O)NC(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)CSc3nnnn3C)c4ccc(O)cc4)C(=O)C5=O,
NCc1ccccc1CC(=O)NC3C2SCC(=C(N2C3=O)C(O)=O)CSc4nnnn4CC(O)=O,
CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)COC(C)=O)c3csc(N)n3,
COC3(NC(=O)C1SC(S1)=C(C(N)=O)C(O)=O)C2SCC(=C(N2C3=O)C(O)=O)CSc4nnnn4C,
CN(C)CCn1nnnc1SCC2=C(N4C(SC2)C(NC(=O)Cc3csc(N)n3)C4=O)C(O)=O,
Cc1cc(O)c(cn1)C(=O)NC(C(=O)NC3C2SCC(=C(N2C3=O)C(O)=O)CSc4nnnn4C)c5ccc(O)cc5,
COCC1=C(N3C(SC1)C(NC(=O)C(=NOC)c2csc(N)n2)C3=O)C(O)=O,
CC=CC1=C(N3C(SC1)C(NC(=O)C(N)c2ccc(O)cc2)C3=O)C(O)=O,
CC1=C(N4C(SC1)C(NC(=O)Cc2ccc(cc2)C3=NCCCN3)C4=O)C(O)=O,
COC1=C(N3C(SC1)C(NC(=O)C(N)C2C=CCC=C2)C3=O)C(O)=O,
CC1=C(N3C(SC1)C(NC(=O)C(N)c2cccc(NS(C)(=O)=O)c2)C3=O)C(O)=O,
CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)Cn3nnc(C)n3)c4csc(N)n4,
OC(=O)C2=C(CSC3C(NC(=O)Cn1cnnn1)C(=O)N23)CSc4nncs4,
Nc1nc(cs1)C(=CCC(O)=O)C(=O)NC3C2SCC=C(N2C3=O)C(O)=O,
CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)CSC(=O)c3ccco3)c4csc(N)n4,
CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)C=CSc3n[nH]c(=O)c(=O)n3CC=O)c4csc(N)n4,
CON=C(C(=O)NC1C2N(C1=O)C(=C(COC(C)=O)CS2=O)C(O)=O)c3csc(N)n3,
CON=C(C(=O)NC2C1SCC=C(N1C2=O)C(O)=O)c3csc(=N)[nH]3,
CON=C(C(=O)NC1C2SCC=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)c1csc(n1)NC(=O)C(C)N,
CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)CSc3nc(=O)c(=O)[nH]n3C)c4csc(N)n4,
CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)COC(C)=O)c3ccco3,
CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)COC(N)=O)c3ccco3,
CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(=O)OC(C)OC(C)=O)COC(N)=O)c3ccco3,
CON=C(C(=O)NC1C2SCC(=C(N2C1=O)C(=O)OC(C)OC(=O)C(C)(C)OC)COC(N)=O)c1occc1,
CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)CSc3cnns3)c4csc(N)n4,
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(c1)C(C)=O,
CC(=O)OCC1=C(N2C(SC1)C(NC(=O)CC#N)C2=O)C(O)=O,
CC(=O)OCC1=C(N3C(SC1)C(NC(=O)C(N)c2ccccc2)C3=O)C(O)=O,
COC3(NC(=O)C1SC(S1)=C(C#N)C(O)=O)C2SCC(=C(N2C3=O)C(O)=O)CSc4nnnn4C,
CC(=O)OCC1=C(N3C(SC1)C(NC(=O)Cc2cccs2)C3=O)C(O)=O,
CC(=O)OCC1=C(N3C(SC1)C(NC(=O)CSc2ccncc2)C3=O)C(O)=O,
CC1=C(N3C(SC1)C(NC(=O)C(N)C2=CCC=CC2)C3=O)C(O)=O,
OC(=O)COCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,
CNC(NCCSCc1nc[nH]c1C)=NC#N,
CCC3OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(CC(C)C(=O)C(C)C(O)C3(C)O)OC,
CCCC1CC(N(C)C1)C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O,
CCCC1CC(N(C)C1)C(=O)NC(C(C)Cl)C1OC(SC)C(OP(O)(O)=O)C(O)C1O,
CC(C)N=c4cc3n(c1ccc(Cl)cc1)c2ccccc2nc3cc4Nc5ccc(Cl)cc5,
CN(C)C2C1CC4C(=C(O)C1(O)C(=O)C(=C2O)C(=O)NCO)C(=O)c3c(O)ccc(Cl)c3C4(C)O,
Cc2onc(c1ccccc1Cl)c2C(=O)NC4C3SC(C)(C)C(N3C4=O)C(O)=O,
COc3cc2CCC(NC(C)=O)c1cc(=O)c(OC)ccc1c2c(OC)c3OC,
CC3(C)SC2C(NC(=O)C1(N)CCCCC1)C(=O)N2C3C(O)=O,
CCC1NC(=O)C(C(O)C(C)CC=CC)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,
CC(C)C1NC(=O)C(NC(=O)c2ccc(c3c2N=C2C(=C(C)C(=O)C(=C2C(=O)NC2C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C4CCCN4C(=O)C(NC2=O)C(C)C)N)O3)C)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCN2C1=O,
COc4cccc5C(=O)c3c(O)c2CC(O)(CC(OC1CC(N)C(O)C(C)O1)c2c(O)c3C(=O)c45)C(C)=O,
CN(C)C4C3CC2C(O)c1cccc(O)c1C(=O)C2=C(O)C3(O)C(=O)C(=C4O)C(N)=O,
CCOC(OCC)C(=O)OCC(=O)C5(O)CC(OC1CC(N)C(O)C(C)O1)c4c(O)c3C(=O)c2c(OC)cccc2C(=O)c3c(O)c4C5,
NCC1CCC(N)C(O1)OC3C(N)CC(N)C(OC2OC(CO)C(O)C(N)C2O)C3O,
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C,
CNC1C(O)C(O)C(CO)OC1OC2C(OC(C)C2(O)CO)OC3C(O)C(O)C(NC(N)=N)C(O)C3NC(N)=N,
COc1ccc(cc1)C3Sc2ccccc2N(CCN(C)C)C(=O)C3OC(C)=O,
COc1ccc(cc1O)c5cc(=O)c4c(O)cc(OC3OC(COC2OC(C)C(O)C(O)C2O)C(O)C(O)C3O)cc4o5,
CNCC(O)c1ccc(c(c1)OC(=O)C(C)(C)C)OC(=O)C(C)(C)C,
CCC(=O)OC1C(C)C(C)OC(=O)C(C)C(OC2CC(OC)C(OC(=O)CC)C(C)O2)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)CC2(CO2)C(=O)C1C,
OCCN(CCO)c4nc(N1CCCCC1)c3nc(nc(N2CCCCC2)c3n4)N(CCO)CCO,
CCC4OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C3NC(COCCOC)OC(C3C)C4(C)O,
CC(=O)OC12COC1CC(O)C5(C)C2C(OC(=O)c3ccccc3)C6(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)C(=C(C(O)C5=O)C6(C)C)C,
Clc5ccc4n(C3CCN(CCCn1c(=O)[nH]c2ccccc12)CC3)c(=O)[nH]c4c5,
NCCc1ccc(O)c(O)c1,
COc4cccc5C(=O)c3c(O)c2CC(O)(CC(OC1CC(N)C(O)C(C)O1)c2c(O)c3C(=O)c45)C(=O)CO,
CCC(C(=O)NCC=CC=C(C)C(OC)C(C)C1OC(C=CC=CC=C(C)C(=O)C2=C(O)C=CN(C)C2=O)C(O)C1O)C1(O)OC(C=CC=CC)C(C)(C)C(OC2OC(C)C(OC3OC(C)C(OC)C(O)C3OC)C(OC)C2O)C1O,
CCC3CN2CCc1cc(OC)c(OC)cc1C2CC3CC4NCCc5cc(OC)c(OC)cc45,
CCn1cc(C(O)=O)c(=O)c2cc(F)c(nc12)N3CCNCC3,
COC1CC(OC(C)C1O)OC2C(C)OC(CC2OC)OC3C(C)C=CC=C6COC7C(O)C(=CC(C(=O)OC5CC(CC=C3C)OC4(CCC(C)C(O4)C(C)C)C5)C67O)C,
CCC3OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C(=O)C(C)C(O)C3(C)O,
CCOC(=O)OC1C(CC(C)OC1OC1C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC1(C)O)N(C)C,
CCOC(=O)CCC(=O)OC1C(CC(C)OC1OC1C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC1(C)O)N(C)C,
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(C2OC(=O)CC)N(C)C)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,
CC34CCC1C(CCc2cc(O)ccc12)C3CCC4O,
CN(C)C1C2CC3C(=C(O)C2(O)C(=O)C(=C1O)C(=O)NCN(C)CCN(C)CNC(=O)C1=C(O)C(C2CC4C(=C(O)C2(O)C1=O)C(=O)c1c(cccc1C4(C)O)O)N(C)C)C(=O)c1c(cccc1C3(C)O)O,
COc1cc(cc(OC)c1O)C6C2C(COC2=O)C(OC4OC3COC(C)OC3C(O)C4O)c7cc5OCOc5cc67,
CCOC(=O)C1=C(C)NC(=C(C1c2cccc(Cl)c2Cl)C(=O)OC)C,
CC4(C)SC3C(NC(=O)C(Oc1ccccc1)c2ccccc2)C(=O)C3C4C(O)=O,
CC(C)(C(O)=O)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,
CC4(C)SC3C(NC(=O)C(NC(=O)C(C)(C)Oc1ccc(Cl)cc1)c2ccccc2)C(=O)N3C4C(O)=O,
CN1CCN(CC1)c3c(F)cc2c(=O)c(cn(CCF)c2c3F)C(O)=O,
COC2(NC(=O)CSC(F)F)C1OCC(=C(N1C2=O)C(O)=O)CSc3nnnn3CCO,
CC(O)C2C1SC(=C(N1C2=O)C(O)=O)C3CCCO3,
CC4(C)SC3C(NC(=O)C(N=Cc1ccco1)c2ccc(O)cc2)C(=O)N3C4C(O)=O,
CC(C)CC(OC(=O)c1ccco1)C(=O)NC3C2SC(C)(C)C(N2C3=O)C(O)=O,
CC1C(O)CCC2(C)C1CCC3(C)C2C(O)CC4C(C(CC34C)OC(C)=O)=C(CCC=C(C)C)C(O)=O,
CNC1C(O)C(OCC1(C)O)OC1C(N)CC(N)C(OC2OC(CN)CCC2N)C1O,
COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3,
CON=C(C(=O)NC1C(C)N(OCC(=O)OCC(=O)OC(C)(C)C)C1=O)c2csc(N)n2,
CC(C)CC(N)C(=O)NC(CCCN)C(=O)NC(C(C)C)C(=O)NC(CCCN)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C=O,
CC(C)CC5NC(=O)C(CCCN)NC(=O)C(NC(=O)C1CCCN1C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(NC(=O)C3CCCN3C(=O)C(Cc4ccccc4)NC5=O)C(C)C)C(C)C,
CCC(NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(CC)NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C(N)CC(C)C)C(=O)NC(CCCN)C=O,
CC12CC(N)C1CN(C2)c4nc3n(cc(C(O)=O)c(=O)c3cc4F)C5CC5,
CN(C)C2C1CC5C(=C(O)C1(O)C(=O)C(=C2O)C(=O)NCN3CCN(CC3)C(=N)NC(N)=N)C(=O)c4c(O)cccc4C5(C)O,
CC4(C)SC3C(N1C(=O)C(NC1(C)C)c2ccccc2)C(=O)N3C4C(O)=O,
CNC(C)C(O)c1ccc(O)cc1,
Cc1cc(=O)oc2cc(O)ccc12,
CC1OC(CC(N)C1O)OC4CC(O)(Cc5c(O)c3C(=O)c2ccccc2C(=O)c3c(O)c45)C(C)=O,
CC(O)C2C1CC(=C(N1C2=O)C(O)=O)SCCNC=N,
CC(C)(C)NC(=O)C1CN(CCN1CC(O)CC(Cc2ccccc2)C(=O)NC3C(O)Cc4ccccc34)Cc5cccnc5,
CNC1C(O)C(OCC1(C)O)OC3C(CC(N)C(OC2OC(CN)C(O)C(O)C2O)C3O)NC(=O)C(O)CN,
CCC(C)n7ncn(c1ccc(cc1)N2CCN(CC2)c6ccc(OCC4COC(Cn3cncn3)(O4)c5ccc(Cl)cc5Cl)cc6)c7=O,
CC(=O)N1CCN(CC1)c5ccc(OCC3COC(Cn2ccnc2)(O3)c4ccc(Cl)cc4Cl)cc5,
COC1C(O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(C1O)N(C)C,
Cc1oc(=O)oc1COC(=O)C2N4C(SC2(C)C)C(NC(=O)C(N)c3ccccc3)C4=O,
CNCCC(O)C1CC(CN1)SC2=C(N3C(C2C)C(C(C)O)C3=O)C(O)=O,
COc4cccc5C(=O)c3c(O)c2CC(O)(CC(OC1CC(NC(=O)C(N)CC(C)C)C(O)C(C)O1)c2c(O)c3C(=O)c45)C(=O)CO,
NC(Cc1ccc(O)c(O)c1)C(O)=O,
CC2COc3c(N1CCN(C)CC1)c(F)cc4c(=O)c(cn2c34)C(O)=O,
CCC3OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C(=NOC)C(C)C(O)C3(C)O,
CCCC1CC(N(C)C1)C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O,
NC(C(=O)NC2C1CCC(=C(N1C2=O)C(O)=O)Cl)c3ccccc3,
CCCCc1nc(Cl)c(CO)n1Cc2ccc(cc2)c3ccccc3c4nnn[nH]4,
CN(C)C2C1CC4C(=C(O)C1(O)C(=O)C(=C2O)C(=O)NCNCCCCC(N)C(O)=O)C(=O)c3c(O)cccc3C4(C)O,
CC3(C)SC2C(N=CN1CCCCCC1)C(=O)N2C3C(O)=O,
